销售日期,扫码销售时间,单品编码,销量(千克),销售单价(元/千克),销售类型,是否打折销售
2023-06-24 00:00:00,15:39:56.592,102900011016701,0.213,5.2,销售,否
2023-06-24 00:00:00,15:41:27.885,102900011032251,1,3.9,销售,否
2023-06-24 00:00:00,15:41:28.133,102900005115762,0.303,4,销售,否
2023-06-24 00:00:00,15:41:28.669,102900011022764,0.184,12,销售,否
2023-06-24 00:00:00,15:42:05.936,102900011016701,0.31,5.2,销售,否
2023-06-24 00:00:00,15:42:12.967,102900011031100,1,5.8,销售,否
2023-06-24 00:00:00,15:42:41.42,102900005116714,0.552,14,销售,否
2023-06-24 00:00:00,15:47:18.733,102900005115250,0.192,24,销售,否
2023-06-24 00:00:00,15:52:01.353,102900005115786,0.682,4,销售,否
2023-06-24 00:00:00,15:54:20.93,102900011008164,0.252,5.2,销售,否
2023-06-24 00:00:00,15:55:43.906,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,15:57:01.201,102900005115823,0.591,8,销售,否
2023-06-24 00:00:00,16:01:16.436,102900011022764,1.146,12,销售,否
2023-06-24 00:00:00,16:02:40.159,102900005115762,0.505,4,销售,否
2023-06-24 00:00:00,16:02:43.436,102900011032251,1,3.9,销售,否
2023-06-24 00:00:00,16:04:49.632,102900011034330,1,5.5,销售,否
2023-06-24 00:00:00,16:08:07.934,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,16:17:20.983,102900011034439,1,5.8,销售,否
2023-06-24 00:00:00,16:20:45.845,106949711300259,1,2,销售,否
2023-06-24 00:00:00,16:20:57.795,102900005115908,0.336,6,销售,否
2023-06-24 00:00:00,16:24:36.118,102900011031100,1,5.8,销售,否
2023-06-24 00:00:00,16:24:36.364,102900011032237,1,4.8,销售,否
2023-06-24 00:00:00,16:25:14.632,102900011016701,0.349,5.2,销售,否
2023-06-24 00:00:00,16:25:14.851,102900011031100,1,5.8,销售,否
2023-06-24 00:00:00,16:25:25.525,102900011030097,1,4.5,销售,否
2023-06-24 00:00:00,16:25:25.72,102900011030097,1,4.5,销售,否
2023-06-24 00:00:00,16:25:26.762,102900005115786,0.404,4,销售,否
2023-06-24 00:00:00,16:25:26.973,102900011007969,0.175,9.2,销售,否
2023-06-24 00:00:00,16:25:28.23,102900011016701,0.969,5.2,销售,否
2023-06-24 00:00:00,16:25:36.017,102900011022764,0.426,12,销售,否
2023-06-24 00:00:00,16:26:57.155,102900011016701,0.233,5.2,销售,否
2023-06-24 00:00:00,16:29:50.854,102900005116714,0.33,14,销售,否
2023-06-24 00:00:00,16:29:51.266,102900011016701,0.291,5.2,销售,否
2023-06-24 00:00:00,16:29:51.474,102900005116899,0.288,16,销售,否
2023-06-24 00:00:00,16:29:56.866,102900011032022,1,2.8,销售,否
2023-06-24 00:00:00,16:30:29.787,102900005116509,0.436,6,销售,否
2023-06-24 00:00:00,16:30:29.996,102900011000328,0.462,10,销售,否
2023-06-24 00:00:00,16:30:30.421,102900005115823,0.327,8,销售,否
2023-06-24 00:00:00,16:31:38.764,102900005115786,0.354,4,销售,否
2023-06-24 00:00:00,16:31:40.074,102900005116714,0.394,14,销售,否
2023-06-24 00:00:00,16:33:52.163,102900011030097,1,4.5,销售,否
2023-06-24 00:00:00,16:33:52.567,102900011006948,0.217,12,销售,否
2023-06-24 00:00:00,16:35:03.905,102900005115786,0.732,4,销售,否
2023-06-24 00:00:00,16:40:57.983,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,16:42:05.063,102900005115250,0.159,24,销售,否
2023-06-24 00:00:00,16:42:43.998,102900051000944,0.293,26,销售,否
2023-06-24 00:00:00,16:42:44.204,102900011000328,0.241,10,销售,否
2023-06-24 00:00:00,16:44:30.67,102900005115250,0.134,24,销售,否
2023-06-24 00:00:00,16:45:55.233,102900011032022,1,2.8,销售,否
2023-06-24 00:00:00,16:47:12.335,102900011000328,0.372,10,销售,否
2023-06-24 00:00:00,16:47:16.655,102900011032251,1,3.9,销售,否
2023-06-24 00:00:00,16:48:43.506,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,16:49:51.889,102900005115250,0.134,24,销售,否
2023-06-24 00:00:00,16:50:11.693,102900011016701,0.213,5.2,销售,否
2023-06-24 00:00:00,16:51:32.537,102900005115786,0.152,4,销售,否
2023-06-24 00:00:00,16:51:41.162,102900005116257,0.654,6,销售,否
2023-06-24 00:00:00,16:53:51.342,102900011032022,1,2.8,销售,否
2023-06-24 00:00:00,16:54:06.097,102900005115908,0.269,6,销售,否
2023-06-24 00:00:00,16:55:31.545,102900011023464,0.213,5.2,销售,否
2023-06-24 00:00:00,16:55:36.983,102900005116899,0.213,16,销售,否
2023-06-24 00:00:00,16:55:38.618,102900011008164,0.349,5.2,销售,否
2023-06-24 00:00:00,16:57:44.623,102900005115946,0.252,6,销售,否
2023-06-24 00:00:00,16:58:41.85,102900005115250,0.188,24,销售,否
2023-06-24 00:00:00,17:01:18.295,102900011006948,0.619,12,销售,否
2023-06-24 00:00:00,17:01:42.145,102900011030097,1,4.5,销售,否
2023-06-24 00:00:00,17:01:42.64,102900005116714,0.416,14,销售,否
2023-06-24 00:00:00,17:02:01.155,102900005115250,0.142,24,销售,否
2023-06-24 00:00:00,17:02:05.28,102900005115762,0.278,4,销售,否
2023-06-24 00:00:00,17:06:53.311,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,17:07:12.826,102900011031100,1,5.8,销售,否
2023-06-24 00:00:00,17:07:15.498,102900011000328,0.271,10,销售,否
2023-06-24 00:00:00,17:07:27.889,102900005115823,0.427,8,销售,否
2023-06-24 00:00:00,17:09:13.451,102900011008164,0.291,5.2,销售,否
2023-06-24 00:00:00,17:12:27.126,106971533450003,1,3,销售,否
2023-06-24 00:00:00,17:15:54.085,102900011030097,1,4.5,销售,否
2023-06-24 00:00:00,17:16:29.28,102900005119975,0.47,6,销售,否
2023-06-24 00:00:00,17:17:39.639,102900005115250,0.084,24,销售,否
2023-06-24 00:00:00,17:20:04.655,102900011008164,0.349,5.2,销售,否
2023-06-24 00:00:00,17:21:57.451,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,17:23:29.573,102900011031100,1,5.8,销售,否
2023-06-24 00:00:00,17:25:49.07,102900005115250,0.18,24,销售,否
2023-06-24 00:00:00,17:25:49.283,102900005116899,0.683,16,销售,否
2023-06-24 00:00:00,17:31:11.073,102900011031100,1,5.8,销售,否
2023-06-24 00:00:00,17:31:33.662,102900005118817,0.394,14,销售,否
2023-06-24 00:00:00,17:31:34.059,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,17:33:05.795,102900005118817,0.645,14,销售,否
2023-06-24 00:00:00,17:33:06.012,102900005115250,0.184,24,销售,否
2023-06-24 00:00:00,17:33:06.459,102900011032251,1,3.9,销售,否
2023-06-24 00:00:00,17:33:07.039,102900011035078,0.205,20,销售,否
2023-06-24 00:00:00,17:33:08.287,102900011031100,1,5.8,销售,否
2023-06-24 00:00:00,17:36:17.389,102900005115946,0.302,6,销售,否
2023-06-24 00:00:00,17:36:19.054,102900011034330,1,5.5,销售,否
2023-06-24 00:00:00,17:36:49.075,102900005116509,0.52,6,销售,否
2023-06-24 00:00:00,17:36:49.534,102900005115908,0.117,6,销售,否
2023-06-24 00:00:00,17:37:22.436,102900011007969,0.229,9.2,销售,否
2023-06-24 00:00:00,17:43:07.301,102900005115786,0.278,4,销售,否
2023-06-24 00:00:00,17:43:59.748,102900011022764,0.418,12,销售,否
2023-06-24 00:00:00,17:44:54.184,102900005116899,0.57,16,销售,否
2023-06-24 00:00:00,17:46:01.811,102900011023464,0.62,5.2,销售,否
2023-06-24 00:00:00,17:48:17.491,102900011035078,0.195,20,销售,否
2023-06-24 00:00:00,17:48:17.704,102900005115250,0.129,24,销售,否
2023-06-24 00:00:00,17:53:13.819,102900011022764,0.443,12,销售,否
2023-06-24 00:00:00,17:55:33.474,102900011000328,0.201,10,销售,否
2023-06-24 00:00:00,17:55:35.78,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,17:57:17.904,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,17:58:46.576,106949711300259,1,2,销售,否
2023-06-24 00:00:00,17:58:46.767,102900011016701,0.291,5.2,销售,否
2023-06-24 00:00:00,17:59:19.608,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,17:59:30.098,102900011007969,0.218,9.2,销售,否
2023-06-24 00:00:00,17:59:58.112,102900011031100,1,5.8,销售,否
2023-06-24 00:00:00,18:07:11.619,102900011001691,0.559,14,销售,否
2023-06-24 00:00:00,18:07:19.822,102900011030097,1,4.5,销售,否
2023-06-24 00:00:00,18:07:36.826,102900005116257,0.705,6,销售,否
2023-06-24 00:00:00,18:07:37.042,102900011016701,0.368,5.2,销售,否
2023-06-24 00:00:00,18:07:51.247,102900011034330,1,5.5,销售,否
2023-06-24 00:00:00,18:09:50.792,102900011030097,1,4.5,销售,否
2023-06-24 00:00:00,18:09:59.886,102900011032848,1,4.8,销售,否
2023-06-24 00:00:00,18:10:01.085,102900011000328,0.131,10,销售,否
2023-06-24 00:00:00,18:12:18.368,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,18:13:51.441,102900011000328,0.211,10,销售,否
2023-06-24 00:00:00,18:13:52.072,102900005116257,0.285,6,销售,否
2023-06-24 00:00:00,18:14:50.045,102900011008164,0.291,5.2,销售,否
2023-06-24 00:00:00,18:18:22.044,102900011000328,0.351,10,销售,否
2023-06-24 00:00:00,18:23:08.42,102900011032022,1,2.8,销售,否
2023-06-24 00:00:00,18:23:36.834,102900011034330,1,5.5,销售,否
2023-06-24 00:00:00,18:23:37.477,102900011034330,1,5.5,销售,否
2023-06-24 00:00:00,18:24:00.496,102900011000328,0.161,10,销售,否
2023-06-24 00:00:00,18:24:08.525,106949711300259,1,2,销售,否
2023-06-24 00:00:00,18:25:20.402,106949711300259,1,2,销售,否
2023-06-24 00:00:00,18:25:33.201,102900005118831,1,6.8,销售,否
2023-06-24 00:00:00,18:25:33.375,106949711300259,1,2,销售,否
2023-06-24 00:00:00,18:28:36.733,102900005116714,0.387,14,销售,否
2023-06-24 00:00:00,18:28:39.795,102900005116257,0.503,6,销售,否
2023-06-24 00:00:00,18:29:38.67,102900005115250,0.163,24,销售,否
2023-06-24 00:00:00,18:32:03.328,102900051000944,0.258,26,销售,否
2023-06-24 00:00:00,18:32:20.061,102900011034330,1,5.5,销售,否
2023-06-24 00:00:00,18:34:07.716,102900011032343,0.157,19.8,销售,否
2023-06-24 00:00:00,18:34:08.688,102900011030097,1,4.5,销售,否
2023-06-24 00:00:00,18:34:10.227,102900005115250,0.188,24,销售,否
2023-06-24 00:00:00,18:34:10.661,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,18:34:19.228,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,18:35:33.162,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,18:36:58.189,102900011000328,0.512,10,销售,否
2023-06-24 00:00:00,18:36:59.497,102900011032022,1,2.8,销售,否
2023-06-24 00:00:00,18:36:59.68,102900011032022,1,2.8,销售,否
2023-06-24 00:00:00,18:37:57.627,102900005116714,0.43,14,销售,否
2023-06-24 00:00:00,18:37:58.497,106971533450003,1,3,销售,否
2023-06-24 00:00:00,18:37:58.7,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,18:38:57.706,102900011006948,0.276,12,销售,否
2023-06-24 00:00:00,18:38:58.102,102900005116899,0.313,16,销售,否
2023-06-24 00:00:00,18:40:08.405,102900011030097,1,4.5,销售,否
2023-06-24 00:00:00,18:41:28.295,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,18:44:00.54,102900005115946,0.336,6,销售,否
2023-06-24 00:00:00,18:47:48,102900005115786,0.278,4,销售,否
2023-06-24 00:00:00,18:49:25.616,102900005116899,0.733,16,销售,否
2023-06-24 00:00:00,18:49:25.821,102900011016701,0.426,5.2,销售,否
2023-06-24 00:00:00,18:50:12.238,102900011000328,0.432,10,销售,否
2023-06-24 00:00:00,18:53:56.288,106949711300259,1,2,销售,否
2023-06-24 00:00:00,18:53:56.474,102900011000328,0.241,10,销售,否
2023-06-24 00:00:00,18:54:34.136,102900005116257,0.47,6,销售,否
2023-06-24 00:00:00,18:54:34.527,102900011032022,1,2.8,销售,否
2023-06-24 00:00:00,18:57:56.237,102900005115250,0.129,24,销售,否
2023-06-24 00:00:00,19:03:34.848,102900005116714,0.501,14,销售,否
2023-06-24 00:00:00,19:03:35.314,102900011030097,1,4.5,销售,否
2023-06-24 00:00:00,19:03:35.512,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,19:05:48.049,102900005116714,0.573,14,销售,否
2023-06-24 00:00:00,19:05:48.26,102900005116257,0.436,6,销售,否
2023-06-24 00:00:00,19:05:48.65,102900011032251,1,3.9,销售,否
2023-06-24 00:00:00,19:06:10.735,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,19:08:25.506,102900011000328,0.191,10,销售,否
2023-06-24 00:00:00,19:08:44.427,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,19:08:46.554,102900005115946,0.302,3.6,销售,是
2023-06-24 00:00:00,19:08:47.623,102900011016701,0.523,5.2,销售,否
2023-06-24 00:00:00,19:10:47.123,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,19:12:50.61,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,19:14:37.487,106949711300259,1,1.2,销售,是
2023-06-24 00:00:00,19:17:16.994,102900011032022,1,2.8,销售,否
2023-06-24 00:00:00,19:20:15.905,102900011032848,1,4.8,销售,是
2023-06-24 00:00:00,19:20:16.454,102900011016701,0.136,5.2,销售,否
2023-06-24 00:00:00,19:20:17.069,102900011035078,0.18,20,销售,否
2023-06-24 00:00:00,19:20:37.569,106949711300259,1,2,销售,否
2023-06-24 00:00:00,19:21:29.006,102900011016701,0.426,5.2,销售,否
2023-06-24 00:00:00,19:22:06.655,102900011030059,1,4.5,销售,是
2023-06-24 00:00:00,19:22:14.373,102900005116899,0.238,16,销售,是
2023-06-24 00:00:00,19:24:45.013,102900011031100,1,5.8,销售,否
2023-06-24 00:00:00,19:26:28.904,102900011030097,1,2.7,销售,是
2023-06-24 00:00:00,19:28:43.582,102900005116257,0.587,6,销售,否
2023-06-24 00:00:00,19:30:07.592,102900011031100,1,5.8,销售,否
2023-06-24 00:00:00,19:31:46.937,102900011034330,1,3.3,销售,是
2023-06-24 00:00:00,19:34:17.026,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,19:34:23.983,102900005116899,0.533,16,销售,是
2023-06-24 00:00:00,19:35:06.07,102900011032251,1,3.9,销售,否
2023-06-24 00:00:00,19:35:06.412,102900005118824,0.42,8,销售,是
2023-06-24 00:00:00,19:35:07.895,102900005116899,0.689,8,销售,是
2023-06-24 00:00:00,19:40:38.549,102900011000328,0.221,10,销售,否
2023-06-24 00:00:00,19:44:12.27,102900011030097,1,2.7,销售,是
2023-06-24 00:00:00,19:44:46.756,102900005115250,0.067,24,销售,否
2023-06-24 00:00:00,19:47:13.551,102900011035078,0.255,20,销售,否
2023-06-24 00:00:00,19:47:14.388,102900011016701,0.388,5.2,销售,否
2023-06-24 00:00:00,19:47:15.888,102900005118831,1,6.8,销售,否
2023-06-24 00:00:00,19:47:16.27,106971533450003,1,1.8,销售,是
2023-06-24 00:00:00,19:47:43.143,102900011030097,1,4.5,销售,否
2023-06-24 00:00:00,19:54:37.261,102900011000328,0.422,10,销售,否
2023-06-24 00:00:00,19:55:56.949,102900011030059,1,2.7,销售,是
2023-06-24 00:00:00,19:57:50.421,102900011000328,0.432,10,销售,否
2023-06-24 00:00:00,20:00:37.307,102900011030059,1,2.7,销售,是
2023-06-24 00:00:00,20:01:37.701,102900011030059,1,2.7,销售,是
2023-06-24 00:00:00,20:01:37.813,102900011030110,1,2.9,销售,是
2023-06-24 00:00:00,20:04:57.319,102900011032022,1,1.7,销售,是
2023-06-24 00:00:00,20:04:57.453,102900005118824,0.326,8,销售,是
2023-06-24 00:00:00,20:09:42.72,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,20:10:20.077,106949711300259,1,1.2,销售,是
2023-06-24 00:00:00,20:10:20.974,106971533450003,1,1.8,销售,是
2023-06-24 00:00:00,20:12:21.587,102900005116509,0.755,6,销售,否
2023-06-24 00:00:00,20:17:42.701,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,20:18:04.467,102900005116714,0.315,14,销售,否
2023-06-24 00:00:00,20:20:39.639,102900011035078,0.285,20,销售,是
2023-06-24 00:00:00,20:24:21.21,102900011035078,0.325,12,销售,是
2023-06-24 00:00:00,20:24:21.459,106949711300259,1,1.2,销售,是
2023-06-24 00:00:00,20:24:21.998,102900011030059,1,2.7,销售,是
2023-06-24 00:00:00,20:24:22.576,102900011030059,1,4.5,销售,是
2023-06-24 00:00:00,20:25:35.314,102900011000328,0.512,10,销售,否
2023-06-24 00:00:00,20:27:27.416,106971533450003,1,1.8,销售,是
2023-06-24 00:00:00,20:31:22.853,102900011016701,0.388,5.2,销售,否
2023-06-24 00:00:00,20:33:23.319,102900011030059,1,2.7,销售,是
2023-06-24 00:00:00,20:33:27.969,102900011030059,1,2.7,销售,是
2023-06-24 00:00:00,20:35:27.585,102900011032343,0.248,19.8,销售,否
2023-06-24 00:00:00,20:35:28.601,102900051000944,0.374,13,销售,是
2023-06-24 00:00:00,20:36:25.483,102900005116257,0.386,6,销售,否
2023-06-24 00:00:00,20:39:08.724,102900011031926,1,3.8,销售,否
2023-06-24 00:00:00,20:46:07.717,102900011035078,0.255,20,销售,否
2023-06-24 00:00:00,20:50:00.227,102900005115250,0.346,24,销售,否
2023-06-24 00:00:00,20:50:01.422,102900011032022,1,2.8,销售,否
2023-06-24 00:00:00,20:50:02.204,102900005116257,0.336,6,销售,否
2023-06-24 00:00:00,20:50:02.408,102900011030059,1,4.5,销售,否
2023-06-24 00:00:00,20:50:52.826,102900011032251,1,3.9,销售,否
2023-06-24 00:00:00,20:51:17.108,102900011032848,1,4.8,销售,是
2023-06-24 00:00:00,20:58:55.358,102900011035078,0.235,12,销售,是
2023-06-24 00:00:00,20:58:55.528,102900011035078,0.2,12,销售,是
2023-06-24 00:00:00,21:00:44.022,102900011032022,1,2.8,销售,否
2023-06-24 00:00:00,21:00:44.228,102900005116257,0.47,6,销售,否
2023-06-24 00:00:00,21:09:00.529,102900011032343,0.202,11.9,销售,是
2023-06-24 00:00:00,21:12:02.923,106949711300259,1,1.2,销售,是
2023-06-24 00:00:00,21:12:19.216,102900011016701,0.252,5.2,销售,否
2023-06-24 00:00:00,21:14:24.296,102900011034330,1,3.3,销售,是
2023-06-24 00:00:00,21:15:31.36,102900005115250,0.246,24,销售,否
2023-06-24 00:00:00,21:15:55.673,102900011030097,1,4.5,销售,否
2023-06-24 00:00:00,21:22:57.686,102900005115946,0.537,6,销售,是
2023-06-24 00:00:00,21:25:26.28,106949711300259,1,2,销售,是
2023-06-24 00:00:00,21:25:28.858,106971533450003,1,3,销售,是
2023-06-24 00:00:00,21:27:29.088,106971533450003,1,1.8,销售,是
2023-06-24 00:00:00,21:28:34.67,102900005116899,0.439,16,销售,是
2023-06-24 00:00:00,21:28:41.576,102900005118824,0.345,16,销售,是
2023-06-24 00:00:00,21:36:27.27,102900011032251,1,3.9,销售,否
2023-06-24 00:00:00,21:36:27.466,102900005118831,1,4.1,销售,是
2023-06-24 00:00:00,21:38:56.997,102900011030059,1,2.7,销售,是
2023-06-25 00:00:00,09:10:29.326,102900011030059,1,4.5,销售,否
2023-06-25 00:00:00,09:11:37.259,102900005115786,0.379,4,销售,否
2023-06-25 00:00:00,09:14:15.873,102900011016701,0.252,5.2,销售,否
2023-06-25 00:00:00,09:14:23.17,102900011030059,1,4.5,销售,否
2023-06-25 00:00:00,09:14:55.358,102900005115762,0.606,4,销售,否
2023-06-25 00:00:00,09:17:35.183,102900011030059,1,4.5,销售,否
2023-06-25 00:00:00,09:20:24.629,102900011023464,0.213,5.2,销售,否
2023-06-25 00:00:00,09:23:42.092,102900005118817,0.416,14,销售,否
2023-06-25 00:00:00,09:24:47.372,102900011016701,0.33,5.2,销售,否
2023-06-25 00:00:00,09:24:47.781,102900011031100,1,5.8,销售,否
2023-06-25 00:00:00,09:25:45.655,102900011016701,0.407,5.2,销售,否
2023-06-25 00:00:00,09:25:49.436,102900005116257,0.235,6,销售,否
2023-06-25 00:00:00,09:27:16.172,102900005115984,0.545,7.2,销售,否
2023-06-25 00:00:00,09:27:56.733,102900011030059,1,4.5,销售,否
2023-06-25 00:00:00,09:30:26.826,102900051000944,0.331,26,销售,否
2023-06-25 00:00:00,09:32:31.57,102900011030059,1,4.5,销售,否
2023-06-25 00:00:00,09:32:31.99,102900005116257,0.571,6,销售,否
2023-06-25 00:00:00,09:33:15.532,102900005116714,0.272,14,销售,否
2023-06-25 00:00:00,09:33:47.723,102900011034439,1,5.8,销售,否
2023-06-25 00:00:00,09:34:04.03,102900005115984,0.433,7.2,销售,否
2023-06-25 00:00:00,09:35:56.878,102900005115786,0.404,4,销售,否
2023-06-25 00:00:00,09:36:02.64,102900011032343,0.25,20.8,销售,否
2023-06-25 00:00:00,09:37:09.842,102900011031100,1,5.8,销售,否
2023-06-25 00:00:00,09:37:39.722,106971533450003,1,3,销售,否
2023-06-25 00:00:00,09:38:09.422,102900005119975,0.571,6,销售,否
2023-06-25 00:00:00,09:42:34.53,102900005115786,0.354,4,销售,否
2023-06-25 00:00:00,09:42:36.451,102900011000328,0.382,10,销售,否
2023-06-25 00:00:00,09:42:43.98,102900005115762,0.48,4,销售,否
2023-06-25 00:00:00,09:42:44.597,102900005115786,0.429,4,销售,否
2023-06-25 00:00:00,09:46:07.322,102900011032022,1,2.8,销售,否
2023-06-25 00:00:00,09:46:08.494,102900005115786,0.404,4,销售,否
2023-06-25 00:00:00,09:47:12.264,102900011032732,0.261,18,销售,否
2023-06-25 00:00:00,09:47:16.186,102900011032732,0.25,18,销售,否
2023-06-25 00:00:00,09:55:17.639,102900011034330,1,5.5,销售,否
2023-06-25 00:00:00,09:55:48.717,102900005116257,0.436,6,销售,否
2023-06-25 00:00:00,09:56:03.262,102900051000944,0.497,26,销售,否
